"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: alphalength","Param: expression","Param: numberOfDecisionTableRules","Param: numberOfDecisions","Param: numberOfDecisionsWithBKM","Param: numberOfDecisionsWithContext","Param: numberOfElements","Param: param","Param: resourceName","Param: sparseness","Param: useAlphaNetworkCompiled","Param: useExecModelCompiler"
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELListComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.133366,0.003571,"us/op",,"[ 1, 2, 3] = [1, 2, 3]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELListComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.136896,0.001725,"us/op",,"[ 1, 2, 3] != [1, 2, 3]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELListComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.113530,0.003043,"us/op",,"[ 1, 2, 3] != [1, ""foo"", 3]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELListComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,18.953765,0.193971,"us/op",,"[ 1, 2, 3] = [1, 2, 3]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELListComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,18.400745,0.327305,"us/op",,"[ 1, 2, 3] != [1, 2, 3]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELListComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,18.817820,0.156656,"us/op",,"[ 1, 2, 3] != [1, ""foo"", 3]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELNullComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.055923,0.001029,"us/op",,"10.4 < null",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELNullComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.060432,0.001929,"us/op",,"null = true",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELNullComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.054723,0.002381,"us/op",,"10.4 < null",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELNullComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.056803,0.001736,"us/op",,"null = true",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELNullComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,8.689145,0.097323,"us/op",,"10.4 < null",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELNullComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,8.554550,0.069915,"us/op",,"null = true",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELNumberComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.080089,0.002725,"us/op",,"1 < 2",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELNumberComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.075637,0.001487,"us/op",,"10 > 20",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELNumberComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.122061,0.002304,"us/op",,"10.4 != 20.6",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELNumberComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.124063,0.003383,"us/op",,"15.25 = 15.25",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELNumberComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.080011,0.004131,"us/op",,"1 < 2",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELNumberComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.063260,0.000754,"us/op",,"10 > 20",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELNumberComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.116535,0.001656,"us/op",,"10.4 != 20.6",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELNumberComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.110633,0.001926,"us/op",,"15.25 = 15.25",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELNumberComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,8.795374,0.080315,"us/op",,"1 < 2",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELNumberComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,8.871286,0.109236,"us/op",,"10 > 20",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELNumberComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,8.882742,0.057754,"us/op",,"10.4 != 20.6",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELNumberComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,8.871946,0.058592,"us/op",,"15.25 = 15.25",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELRangeComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.095765,0.002083,"us/op",,"[ 1..3 ] = [ 1..3 ]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELRangeComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.100383,0.003667,"us/op",,"[ 1..3 ] != [ 1..3 ]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELRangeComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.076834,0.002659,"us/op",,"[ 1..3 ] = [ 1..3 ]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELRangeComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.076845,0.001080,"us/op",,"[ 1..3 ] != [ 1..3 ]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELRangeComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,266.052182,2.899271,"us/op",,"[ 1..3 ] = [ 1..3 ]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELRangeComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,262.655815,1.557084,"us/op",,"[ 1..3 ] != [ 1..3 ]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELStringComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.105847,0.002062,"us/op",,"""foo"" < ""bar""",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELStringComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.176434,0.002326,"us/op",,"""foo"" >= ""bar""",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELStringComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.149879,0.001982,"us/op",,"""foo"" != ""bar""",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELStringComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.155799,0.002454,"us/op",,"""foo"" = ""foo""",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELStringComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.078742,0.001079,"us/op",,"""foo"" < ""bar""",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELStringComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.150334,0.003720,"us/op",,"""foo"" >= ""bar""",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELStringComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.118159,0.001882,"us/op",,"""foo"" != ""bar""",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELStringComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.120774,0.001427,"us/op",,"""foo"" = ""foo""",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELStringComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,8.293849,0.114991,"us/op",,"""foo"" < ""bar""",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELStringComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,8.289264,0.083268,"us/op",,"""foo"" >= ""bar""",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELStringComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,8.273038,0.200601,"us/op",,"""foo"" != ""bar""",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELStringComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,8.464136,0.111352,"us/op",,"""foo"" = ""foo""",,,,,,,,,,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.096113,0.004160,"ms/op",0,,,,,,,,,,true,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.096555,0.003273,"ms/op",0,,,,,,,,,,false,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.099022,0.003730,"ms/op",1,,,,,,,,,,true,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.099524,0.003481,"ms/op",1,,,,,,,,,,false,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.098464,0.004665,"ms/op",2,,,,,,,,,,true,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.111256,0.004234,"ms/op",2,,,,,,,,,,false,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.102574,0.003061,"ms/op",3,,,,,,,,,,true,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.102223,0.003199,"ms/op",3,,,,,,,,,,false,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.111681,0.004154,"ms/op",4,,,,,,,,,,true,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.102166,0.003392,"ms/op",4,,,,,,,,,,false,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.110486,0.005704,"ms/op",5,,,,,,,,,,true,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.103834,0.003353,"ms/op",5,,,,,,,,,,false,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.117915,0.003985,"ms/op",10,,,,,,,,,,true,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.122535,0.004383,"ms/op",10,,,,,,,,,,false,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.131828,0.006283,"ms/op",15,,,,,,,,,,true,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.123105,0.004514,"ms/op",15,,,,,,,,,,false,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.137862,0.005893,"ms/op",20,,,,,,,,,,true,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.137998,0.004877,"ms/op",20,,,,,,,,,,false,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.154224,0.004616,"ms/op",30,,,,,,,,,,true,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.124516,0.004218,"ms/op",30,,,,,,,,,,false,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.180386,0.006743,"ms/op",40,,,,,,,,,,true,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.132720,0.004646,"ms/op",40,,,,,,,,,,false,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.214061,0.006349,"ms/op",52,,,,,,,,,,true,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.152051,0.004349,"ms/op",52,,,,,,,,,,false,
"org.drools.benchmarks.dmn.decisiontable.DMNDTChineseYearBenchmark.evaluateDecisionTable","ss",1,25000,0.022315,0.000067,"ms/op",,,,,,,,,,,,
"org.drools.benchmarks.dmn.example.DMNCH11ExampleBenchmark.evaluate","ss",1,500,0.669190,0.009488,"ms/op",,,,,,,,,,,,true
"org.drools.benchmarks.dmn.example.DMNCH11ExampleBenchmark.evaluate","ss",1,500,0.701580,0.014024,"ms/op",,,,,,,,,,,,false
"org.drools.benchmarks.dmn.runtime.DMNEvaluateBKModelBenchmark.evaluateBusinessKnowledgeModel","ss",1,250,153.890877,1.096595,"ms/op",,,,,1000,,,,,,,
"org.drools.benchmarks.dmn.runtime.DMNEvaluateContextBenchmark.evaluateContext","ss",1,250,101.125844,0.840891,"ms/op",,,,,,1000,,,,,,
"org.drools.benchmarks.dmn.runtime.DMNEvaluateDecisionBenchmark.evaluateDecision","ss",1,250,19.197634,0.187407,"ms/op",,,,1000,,,,,,,,
"org.drools.benchmarks.dmn.runtime.DMNEvaluateDecisionTableBenchmark.evaluateDecisionTable","ss",1,25000,0.145890,0.000173,"ms/op",,,1000,,,,,,,,,
"org.drools.benchmarks.dmn.runtime.DMNEvaluateDecisionTablesSparseBenchmark.evaluateDecision","ss",1,250,69.580098,0.498323,"ms/op",,,,,,,500,,,1,,
"org.drools.benchmarks.dmn.runtime.DMNEvaluateDecisionTablesSparseBenchmark.evaluateDecision","ss",1,250,19.638967,0.117358,"ms/op",,,,,,,500,,,2,,
"org.drools.benchmarks.dmn.runtime.DMNEvaluateDecisionTablesSparseBenchmark.evaluateDecision","ss",1,250,16.495979,3.297406,"ms/op",,,,,,,500,,,50,,
"org.drools.benchmarks.dmn.runtime.DMNEvaluateFewLiteralDecisionBenchmark.evaluateDecision","ss",1,10000,0.023206,0.000170,"ms/op",,,,20,,,,,,,,
"org.drools.benchmarks.dmn.runtime.DMNEvaluateFewLiteralDecisionBenchmark.evaluateDecision","ss",1,10000,0.090552,0.000538,"ms/op",,,,50,,,,,,,,
"org.drools.benchmarks.dmn.runtime.DMNEvaluateFewLiteralDecisionBenchmark.evaluateDecision","ss",1,10000,0.301259,0.000749,"ms/op",,,,100,,,,,,,,
"org.drools.benchmarks.dmn.runtime.DMNEvaluatePojoInputBenchmark.evaluateModel","ss",1,50000,0.006205,0.000034,"ms/op",,,,,,,,,dmn/pojo-input.dmn,,,
"org.drools.benchmarks.dmn.runtime.DMNEvaluateTriangularNumHardBenchmark.evaluateContext","ss",1,50000,0.028005,0.000038,"ms/op",,,,,,20,,,,,,
"org.drools.benchmarks.dmn.runtime.DMNEvaluateTriangularNumHardBenchmark.evaluateContext","ss",1,50000,0.069866,0.000607,"ms/op",,,,,,50,,,,,,
"org.drools.benchmarks.dmn.validation.DTNoGapsNoOverlapsBenchmark.performAnalysis","ss",1,250,115.315110,1.007717,"ms/op",,,,,,,,9,,,,
