"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: alphalength","Param: expression","Param: numberOfDecisionTableRules","Param: numberOfDecisions","Param: numberOfDecisionsWithBKM","Param: numberOfDecisionsWithContext","Param: numberOfElements","Param: param","Param: resourceName","Param: sparseness","Param: useAlphaNetworkCompiled","Param: useExecModelCompiler"
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELListComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.141877,0.002107,"us/op",,"[ 1, 2, 3] = [1, 2, 3]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELListComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.140083,0.002686,"us/op",,"[ 1, 2, 3] != [1, 2, 3]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELListComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.111582,0.002976,"us/op",,"[ 1, 2, 3] != [1, ""foo"", 3]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELListComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,18.750980,0.165400,"us/op",,"[ 1, 2, 3] = [1, 2, 3]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELListComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,18.397090,0.196530,"us/op",,"[ 1, 2, 3] != [1, 2, 3]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELListComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,18.257037,0.216854,"us/op",,"[ 1, 2, 3] != [1, ""foo"", 3]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELNullComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.055312,0.000978,"us/op",,"10.4 < null",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELNullComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.061302,0.001978,"us/op",,"null = true",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELNullComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.049795,0.000907,"us/op",,"10.4 < null",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELNullComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.052301,0.000773,"us/op",,"null = true",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELNullComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,8.484294,0.114507,"us/op",,"10.4 < null",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELNullComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,8.367547,0.101618,"us/op",,"null = true",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELNumberComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.077306,0.003295,"us/op",,"1 < 2",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELNumberComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.072404,0.001306,"us/op",,"10 > 20",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELNumberComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.117691,0.001922,"us/op",,"10.4 != 20.6",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELNumberComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.123041,0.003114,"us/op",,"15.25 = 15.25",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELNumberComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.081852,0.004606,"us/op",,"1 < 2",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELNumberComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.067913,0.001300,"us/op",,"10 > 20",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELNumberComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.117040,0.002965,"us/op",,"10.4 != 20.6",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELNumberComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.109983,0.003046,"us/op",,"15.25 = 15.25",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELNumberComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,8.874792,0.098589,"us/op",,"1 < 2",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELNumberComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,9.043908,0.038980,"us/op",,"10 > 20",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELNumberComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,9.114374,0.114764,"us/op",,"10.4 != 20.6",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELNumberComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,8.714033,0.078400,"us/op",,"15.25 = 15.25",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELRangeComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.090871,0.002480,"us/op",,"[ 1..3 ] = [ 1..3 ]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELRangeComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.101293,0.004179,"us/op",,"[ 1..3 ] != [ 1..3 ]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELRangeComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.078281,0.001061,"us/op",,"[ 1..3 ] = [ 1..3 ]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELRangeComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.083095,0.002428,"us/op",,"[ 1..3 ] != [ 1..3 ]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELRangeComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,270.599117,3.901630,"us/op",,"[ 1..3 ] = [ 1..3 ]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELRangeComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,272.012658,3.084464,"us/op",,"[ 1..3 ] != [ 1..3 ]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELStringComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.079047,0.001486,"us/op",,"""foo"" < ""bar""",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELStringComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.148089,0.002078,"us/op",,"""foo"" >= ""bar""",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELStringComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.131608,0.002693,"us/op",,"""foo"" != ""bar""",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELStringComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.131947,0.002392,"us/op",,"""foo"" = ""foo""",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELStringComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.082695,0.002791,"us/op",,"""foo"" < ""bar""",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELStringComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.147512,0.001692,"us/op",,"""foo"" >= ""bar""",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELStringComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.124937,0.002682,"us/op",,"""foo"" != ""bar""",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELStringComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.120789,0.002003,"us/op",,"""foo"" = ""foo""",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELStringComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,8.171013,0.088335,"us/op",,"""foo"" < ""bar""",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELStringComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,8.385622,0.087575,"us/op",,"""foo"" >= ""bar""",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELStringComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,8.122297,0.096614,"us/op",,"""foo"" != ""bar""",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELStringComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,8.299183,0.110453,"us/op",,"""foo"" = ""foo""",,,,,,,,,,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.107795,0.005126,"ms/op",0,,,,,,,,,,true,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.095860,0.002945,"ms/op",0,,,,,,,,,,false,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.095393,0.003728,"ms/op",1,,,,,,,,,,true,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.094563,0.003276,"ms/op",1,,,,,,,,,,false,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.100251,0.004153,"ms/op",2,,,,,,,,,,true,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.098237,0.004095,"ms/op",2,,,,,,,,,,false,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.106319,0.005619,"ms/op",3,,,,,,,,,,true,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.100196,0.003289,"ms/op",3,,,,,,,,,,false,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.105976,0.003577,"ms/op",4,,,,,,,,,,true,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.097151,0.002482,"ms/op",4,,,,,,,,,,false,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.101080,0.004441,"ms/op",5,,,,,,,,,,true,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.113446,0.004019,"ms/op",5,,,,,,,,,,false,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.120675,0.004987,"ms/op",10,,,,,,,,,,true,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.109896,0.004257,"ms/op",10,,,,,,,,,,false,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.133440,0.006112,"ms/op",15,,,,,,,,,,true,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.110900,0.003363,"ms/op",15,,,,,,,,,,false,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.132295,0.004661,"ms/op",20,,,,,,,,,,true,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.117350,0.004595,"ms/op",20,,,,,,,,,,false,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.157299,0.006075,"ms/op",30,,,,,,,,,,true,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.124427,0.004522,"ms/op",30,,,,,,,,,,false,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.184021,0.006047,"ms/op",40,,,,,,,,,,true,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.137156,0.005475,"ms/op",40,,,,,,,,,,false,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.212972,0.007373,"ms/op",52,,,,,,,,,,true,
"org.drools.benchmarks.dmn.alphasupport.DMNDecisionTableAlphaSupportingDraftBench.doTest","ss",1,500,0.152921,0.004052,"ms/op",52,,,,,,,,,,false,
"org.drools.benchmarks.dmn.decisiontable.DMNDTChineseYearBenchmark.evaluateDecisionTable","ss",1,25000,0.018391,0.000097,"ms/op",,,,,,,,,,,,
"org.drools.benchmarks.dmn.example.DMNCH11ExampleBenchmark.evaluate","ss",1,500,0.696022,0.018021,"ms/op",,,,,,,,,,,,true
"org.drools.benchmarks.dmn.example.DMNCH11ExampleBenchmark.evaluate","ss",1,500,0.717337,0.016698,"ms/op",,,,,,,,,,,,false
"org.drools.benchmarks.dmn.runtime.DMNEvaluateBKModelBenchmark.evaluateBusinessKnowledgeModel","ss",1,250,153.627938,0.687841,"ms/op",,,,,1000,,,,,,,
"org.drools.benchmarks.dmn.runtime.DMNEvaluateContextBenchmark.evaluateContext","ss",1,250,98.295339,0.554422,"ms/op",,,,,,1000,,,,,,
"org.drools.benchmarks.dmn.runtime.DMNEvaluateDecisionBenchmark.evaluateDecision","ss",1,250,18.709114,0.190138,"ms/op",,,,1000,,,,,,,,
"org.drools.benchmarks.dmn.runtime.DMNEvaluateDecisionTableBenchmark.evaluateDecisionTable","ss",1,25000,0.147124,0.000199,"ms/op",,,1000,,,,,,,,,
"org.drools.benchmarks.dmn.runtime.DMNEvaluateDecisionTablesSparseBenchmark.evaluateDecision","ss",1,250,67.839846,0.266257,"ms/op",,,,,,,500,,,1,,
"org.drools.benchmarks.dmn.runtime.DMNEvaluateDecisionTablesSparseBenchmark.evaluateDecision","ss",1,250,19.698456,0.131219,"ms/op",,,,,,,500,,,2,,
"org.drools.benchmarks.dmn.runtime.DMNEvaluateDecisionTablesSparseBenchmark.evaluateDecision","ss",1,250,16.491894,3.639984,"ms/op",,,,,,,500,,,50,,
"org.drools.benchmarks.dmn.runtime.DMNEvaluateFewLiteralDecisionBenchmark.evaluateDecision","ss",1,10000,0.020481,0.000129,"ms/op",,,,20,,,,,,,,
"org.drools.benchmarks.dmn.runtime.DMNEvaluateFewLiteralDecisionBenchmark.evaluateDecision","ss",1,10000,0.084951,0.000557,"ms/op",,,,50,,,,,,,,
"org.drools.benchmarks.dmn.runtime.DMNEvaluateFewLiteralDecisionBenchmark.evaluateDecision","ss",1,10000,0.286791,0.000556,"ms/op",,,,100,,,,,,,,
"org.drools.benchmarks.dmn.runtime.DMNEvaluatePojoInputBenchmark.evaluateModel","ss",1,50000,0.006601,0.000030,"ms/op",,,,,,,,,dmn/pojo-input.dmn,,,
"org.drools.benchmarks.dmn.runtime.DMNEvaluateTriangularNumHardBenchmark.evaluateContext","ss",1,50000,0.026710,0.000033,"ms/op",,,,,,20,,,,,,
"org.drools.benchmarks.dmn.runtime.DMNEvaluateTriangularNumHardBenchmark.evaluateContext","ss",1,50000,0.090322,0.000797,"ms/op",,,,,,50,,,,,,
"org.drools.benchmarks.dmn.validation.DTNoGapsNoOverlapsBenchmark.performAnalysis","ss",1,250,116.174421,0.740215,"ms/op",,,,,,,,9,,,,
